"subtype","mean_nec","median_nec","q25_nec","q75_nec","se_nec","freq_nec","mean_no","median_no","q25_no","q75_no","se_no","freq_no","pval","mean","max","prevalence"
"subtype_multidrug__Klebsiella pneumoniae acrA",0.0724428970830509,0.0197141671795939,0.00312989480926852,0.150089074808012,0.00861332322681206,112,0.0439156622957283,0.00546470592790145,9.3622606456779e-05,0.0451472001591493,0.00589807749817716,137,0.000851564660577368,0.0559378540989571,0.378517031214996,0.889285714285714
"subtype_multidrug__MexA",0.00158830430669369,0.000360043585837331,0.000110508171486878,0.00134166831080016,0.000246826290202131,102,0.0020856975192784,0.000106029289772781,0,0.000564616267013574,0.000616990379904294,108,0.00899672360154564,0.00187608180826056,0.0815768223954221,0.75
"subtype_multidrug__MexB",0.0298719737046835,0.0291796804658373,0.0122438089368102,0.0451367000585021,0.00187695889835917,114,0.0207138118443551,0.017891758566906,0.00052909258854635,0.0332122679338562,0.00178911272033351,154,0.0014349985015365,0.0245733229140649,0.204090637908066,0.957142857142857
"subtype_multidrug__MexC",9.05839885302606e-05,0,0,0,6.11618972880904e-05,7,0.000810762727956639,0,0,0,0.000423578476737432,28,0.00220514319860654,0.000507258830626951,0.0591816916427772,0.125
"subtype_multidrug__MexD",0.000417912702562403,5.42788187251739e-05,1.04253855477291e-05,0.000361534579859965,8.77750191815249e-05,93,0.00111057514625704,4.56834431690792e-05,9.4719306377349e-07,0.000209355991673266,0.000416033887239016,121,0.946502175254281,0.000818667402128583,0.0581411276821829,0.764285714285714
"subtype_multidrug__MexE",0.0303268743541409,0.0290256087606075,0.01664861020194,0.0407500832290458,0.00196450174308061,113,0.0261922047247726,0.0155765430670377,0.000714572038217535,0.0319796379578605,0.00319154286623268,147,0.00108471780618477,0.0279346726400064,0.222466357036728,0.928571428571429
"subtype_multidrug__MexF",0.00110118674938391,0.000325950629821272,0.000125301909087552,0.00133213883925424,0.00017607497424251,111,0.00244861031844785,0.000212971809931306,4.63462832337456e-05,0.000843779596097403,0.000996312246361434,138,0.100167703785386,0.00188076752862805,0.153849762364331,0.889285714285714
"subtype_multidrug__MuxA",0.000245920780837716,3.27443081558909e-05,0,0.000177353313293018,7.03949613262688e-05,69,0.000509401397552999,0,0,1.56266597729041e-05,0.000266891649244701,47,0.000109718260819936,0.000398363137651558,0.0363612370423028,0.414285714285714
"subtype_multidrug__MuxB",0.0211765723311403,0.0215957092254952,0.00919475476601688,0.0318953583257399,0.00127403942485588,114,0.0174885103026098,0.0134763022248568,0.000400979799105893,0.0305794411822381,0.00130336167685287,151,0.0278291656469031,0.0190427650146334,0.0599424089387934,0.946428571428571
"subtype_multidrug__MuxC",0.0135873081146602,0.0143084163756859,0.00611171876628369,0.0203284746482223,0.000778042347659343,113,0.0106562069929604,0.00897496976876479,0.000265035057758558,0.0195959910551589,0.000779329194372493,148,0.0135810589479673,0.011891456751391,0.038357080269279,0.932142857142857
"subtype_multidrug__OpmB",0.000102600008324091,0,0,0,7.20183213208596e-05,6,0.0005421010328166,0,0,0,0.000290706685001507,23,0.011114348232967,0.000356882743923328,0.0401550323111162,0.103571428571429
"subtype_multidrug__OpmH",0.000151955338458995,0,0,0,8.4023727026924e-05,9,0.00124169473986226,0,0,0,0.000573286708165532,25,0.0321864092887187,0.000782447420699453,0.063144828440369,0.121428571428571
"subtype_multidrug__OprJ",9.03860673946638e-05,0,0,0,6.26199750545471e-05,8,0.000706412378848291,0,0,0,0.00040447606146644,22,0.057840903737211,0.000446801290449976,0.0557774794149951,0.107142857142857
"subtype_multidrug__OprM",0.000463175451827295,2.92295370636347e-05,0,0.000251750216737544,0.000115963096390338,66,0.00501766600679216,0,0,0.000190505219176909,0.00236258651157618,76,0.45811543345859,0.0030982735586284,0.287244088944376,0.507142857142857
"subtype_multidrug__OprN",0.000129051656558737,0,0,0,7.44448216826386e-05,8,0.000951710946918221,0,0,0,0.00054173536375587,23,0.0212700026542225,0.000605018817409581,0.0805878549977776,0.110714285714286
"subtype_multidrug__OprZ",0,0,0,0,0,0,2.44929203156297e-05,0,0,0,1.98074474372865e-05,3,0.324334029676959,1.41709038969e-05,0.00316177200810998,0.0107142857142857
"subtype_multidrug__Other_major_facilitator_superfamily_transporter",0.157199136958255,0.0387978111065604,0.0143903528430319,0.15161036376911,0.0265898036080462,117,0.244508155260009,0.0446005080833521,0.0122898234609773,0.284862721348683,0.0305180447943708,159,0.497980826169053,0.20771364040427,1.61142531551691,0.985714285714286
"subtype_multidrug__ParS",0.000914989366631501,7.09953333072365e-05,0,0.000300490410328229,0.00024506887043481,71,0.00177783263167571,0,0,0.000237519392781855,0.000762366008167833,74,0.213098010989128,0.00141420582712136,0.0997453941236746,0.517857142857143
"subtype_multidrug__PmpM",0.000304696690185794,0,0,0,0.000191956283626916,5,0.00237013957735269,0,0,0,0.00112934224240262,22,0.00350988768457317,0.00149970293204664,0.122013826124836,0.0964285714285714
"subtype_multidrug__Pseudomonas aeruginosa emrE",0.000110835039720898,0,0,0,7.75755409822769e-05,3,0.000971062036261553,0,0,0,0.000576447177389603,12,0.0470443620061585,0.000608537802005134,0.0810834449808612,0.0535714285714286
"subtype_multidrug__RanA",0.00114188930932711,0,0,0,0.000558608140572056,13,0.00119344666618275,0,0,0,0.000455926262135198,19,0.829629057889003,0.00117171892293644,0.0453765075527603,0.114285714285714
"subtype_multidrug__RanB",0.000253629796340621,0,0,0,0.000170514696375695,8,0.00020807023771489,0,0,0,7.74531703378751e-05,12,0.726610330714769,0.000227270337421448,0.0196400626639249,0.0714285714285714
"subtype_multidrug__Staphylococcys aureus LmrS",0.0280410654713044,0.000984870308933371,0.000130859402558749,0.00920549575433322,0.00654753216184807,92,0.040032238740021,0.00145749228885445,0.000234650273014263,0.0275139206749681,0.0078617376155234,131,0.695996630145901,0.0349788157196333,0.641578516346507,0.796428571428571
"subtype_multidrug__abcA",0,0,0,0,0,0,0.000244032058611895,0,0,0,0.000195279668600428,27,0.000137275936737957,0.000141189976768311,0.0313738949852341,0.0964285714285714
"subtype_multidrug__abeM",0.000123555339736973,0,0,0,5.97683541082539e-05,12,0.00060685331474767,0,0,0,0.00043837153199298,21,0.834800701134905,0.000403177739564591,0.0704456751924029,0.117857142857143
"subtype_multidrug__abeS",0.000603532256440072,0,0,0,0.000283802570879453,15,0.000349607136189015,0,0,0,0.00019528679677424,18,0.17790146551483,0.000456618436866247,0.0288774327609207,0.117857142857143
"subtype_multidrug__acrE",0.0711690155813443,0.0623888515633687,0.0236354047757816,0.0872596635789779,0.00566917926691696,113,0.0610538596396782,0.0313195780217889,0.000268417465588687,0.0950957527215985,0.00584775788494263,148,0.00149910498273452,0.0653166753579518,0.255139262444829,0.932142857142857
"subtype_multidrug__acrF",0.203486284627676,0.220393054988864,0.0865058405568303,0.309299469275347,0.0112181004059411,117,0.137895546998341,0.111819247949072,0.00259645232649088,0.2760379703074,0.0105082772011026,159,0.000146179345522142,0.165537357856418,0.431762467494114,0.985714285714286
"subtype_multidrug__adeF",3.69196565268574e-05,0,0,1.01918683474796e-05,1.72246462426999e-05,34,0.000262593362647886,0,0,1.31968039943782e-05,0.000110768251658865,58,0.542511912376951,0.000167488015068309,0.0144149506759073,0.328571428571429
"subtype_multidrug__adeH",2.87769353695306e-05,0,0,0,1.81011566608166e-05,6,0.000111969566875107,0,0,0,9.50160291686884e-05,10,0.657635257388667,7.69098150263286e-05,0.0153189314623186,0.0571428571428571
"subtype_multidrug__adeI",5.65283250871349e-05,0,0,0,2.91715779144764e-05,8,0.000217813310470714,0,0,0,0.000148137766865333,17,0.70355542954263,0.000149843209487634,0.0235937411023631,0.0892857142857143
"subtype_multidrug__amrB",0.000274224876983287,4.5997286957993e-05,0,0.000246590517964087,5.01038285416726e-05,83,0.000499281378689605,2.21125146372708e-05,0,0.000221512119034159,0.000130724349512702,105,0.903113267295468,0.000404436138684799,0.0168606772323462,0.671428571428571
"subtype_multidrug__bpeF",4.84484766857826e-06,0,0,0,1.12612750295507e-06,25,4.32399986233702e-05,0,0,0,2.28123111850057e-05,35,0.0550573259037188,2.70591850067079e-05,0.00346193011802496,0.214285714285714
"subtype_multidrug__cdeA",0.00323259779483365,0,0,0,0.00214294020712317,15,0.0113405366112042,0,0,0,0.00349545729036095,34,0.143298858369823,0.00792361953859089,0.362775063142103,0.175
"subtype_multidrug__ceoB",1.43109644445171e-05,0,0,1.37566315584579e-05,2.87855893317453e-06,39,0.000207353786862796,0,0,1.68337686495198e-05,9.47475624551094e-05,60,0.0516054787072658,0.000126000025986522,0.0128190819356208,0.353571428571429
"subtype_multidrug__cmeC",1.82859289295962e-06,0,0,0,1.82859289295962e-06,1,1.58281066583348e-05,0,0,0,1.21721227109243e-05,2,0.629638715245884,9.92831157149814e-06,0.00183771532307426,0.0107142857142857
"subtype_multidrug__efmA",0.0115865969533185,0,0,0,0.00684844357872631,11,0.0181704536194286,0,0,0,0.00704667572380221,26,0.289863808887014,0.0153958283101394,0.831140863983663,0.132142857142857
"subtype_multidrug__efrA",0.0323575553698655,0.00414448636203355,0.000331103172337104,0.0170979735602356,0.0073477207740656,110,0.0528440160620026,0.00785741670266777,0.000872308164134394,0.0493430498960594,0.00791645485401783,152,0.0421856158366256,0.0442104361988877,0.451157932529906,0.935714285714286
"subtype_multidrug__efrB",0.0292678692467656,0.00589893207239015,0.000414606346006533,0.0227072852715081,0.00599323043131207,103,0.0464520539932959,0.0101305159208905,0.00116996299088302,0.0500273234434365,0.00635151356129861,157,0.00963669498860242,0.039210147564401,0.364613282105491,0.928571428571429
"subtype_multidrug__emeA",0.0421204756280394,0.00338825968264689,0,0.0169414963414274,0.011089978750462,81,0.063250128932844,0.00373343696669219,0,0.0341402951281016,0.0110211214664356,115,0.0626120438277313,0.0543454893258192,0.684772829832134,0.7
"subtype_multidrug__emrA",0.150668407722518,0.161719867849371,0.0619286218251233,0.233179370992527,0.00835604310963,114,0.104145488167408,0.0836504966882632,0.00362584301897927,0.204487806778374,0.00775266371281238,153,0.000232332801140398,0.123751575694204,0.359444967981206,0.953571428571429
"subtype_multidrug__emrB",0.138307852767936,0.155118097288499,0.062758132243058,0.206438690607557,0.00744043437711345,117,0.1005733044182,0.0832773920557051,0.00623979337844605,0.191831183733928,0.00708578710706804,158,0.000808055467305123,0.116475721222732,0.333280944275742,0.982142857142857
"subtype_multidrug__emrD",0.403834338303393,0.446642758331951,0.173390324544601,0.61630955571168,0.0240116155026909,116,0.286296315362365,0.239925264526711,0.00453923348526692,0.542458132321437,0.0214630710747672,154,0.000132941254512932,0.335830196458941,1.30857130322833,0.964285714285714
"subtype_multidrug__emrK",0.0333343136457583,0,0,0.0327983599028714,0.0060717926835999,57,0.0431179952555258,9.32441204170595e-05,0,0.05007717865649,0.00629228279644036,102,0.577443902751821,0.0389948722914095,0.331644703593898,0.567857142857143
"subtype_multidrug__emrY",0.02976525352673,0,0,0.0386129277067512,0.00519683942685155,57,0.0367213283258903,0.000107783513592763,0,0.0447596571162437,0.00516739178838767,102,0.709484544977444,0.0337898396605299,0.246540668093018,0.567857142857143
"subtype_multidrug__fexB",0,0,0,0,0,0,5.59654374019662e-05,0,0,0,3.3967648459616e-05,3,0.324334029676959,3.23800030682804e-05,0.00418433412441501,0.0107142857142857
"subtype_multidrug__lmrP",0.000162296144858603,0,0,0,0.00011934551508729,12,0.00067655570179121,0,0,0,0.000452418658979843,30,0.471050722005409,0.000459832031369612,0.0716013057785853,0.15
"subtype_multidrug__mdeA",0.00152657732204318,0,0,0,0.000705486447324513,27,0.00562549076688199,0,0,0,0.00170861726144637,36,0.990181726339032,0.0038980915294142,0.134902002937001,0.225
"subtype_multidrug__mdsA",9.83520706453828e-05,0,0,0,4.02384331363023e-05,9,5.36409861213677e-05,0,0,0,2.31170410075211e-05,14,0.343251201937162,7.24835145993455e-05,0.00340076344142986,0.0821428571428571
"subtype_multidrug__mdsB",0.00415331823809105,0,0,1.02019778905943e-05,0.00185347522716712,36,0.00273145782886445,0,0,9.22150489629418e-06,0.00146239883654723,51,0.860974945632442,0.00333067042989566,0.160053605137859,0.310714285714286
"subtype_multidrug__mdsC",6.19973199789581e-05,0,0,0,2.99120872846813e-05,15,7.41107981158183e-05,0,0,0,3.27260188702423e-05,17,0.852430301487124,6.90058323295701e-05,0.00339947848278819,0.114285714285714
"subtype_multidrug__mdtE",0.123539611191813,0.111887708957998,0.0476323458182353,0.159877842700553,0.00928600497773749,116,0.102309424904676,0.0572693879577272,0.000805581111545167,0.155920814405738,0.00951003014684186,153,0.000768239300550599,0.111256431982827,0.424206594934952,0.960714285714286
"subtype_multidrug__mdtF",0.046022386883858,0.00870393780781576,0.00400860062846907,0.0494811230359736,0.00703584132359022,113,0.0505570760902877,0.00604091286748088,0.000333227287242401,0.0619791675129452,0.00648860458177206,150,0.0511746379466714,0.0486460284961495,0.302903936930098,0.939285714285714
"subtype_multidrug__mdtH",0.362214528407287,0.389040236031255,0.165295619651801,0.522510594827069,0.0211225192757916,116,0.25040080773998,0.207765390340381,0.00313211967849587,0.45482190751093,0.0188827602958624,153,0.000139893060386311,0.297522304306916,0.896093789780549,0.960714285714286
"subtype_multidrug__mdtK",0.545275048078164,0.604094093556746,0.239204920575328,0.804849212530903,0.0305082743682849,116,0.390677320894307,0.350177204223535,0.0114678583698509,0.705107967885207,0.0284845559088599,158,0.000768525197544986,0.455829220207504,1.25179380778165,0.978571428571429
"subtype_multidrug__mdtL",0.312111422963569,0.306311099050279,0.122398417575408,0.441329819950681,0.0200263451450484,115,0.233025192553071,0.143958191929917,0.00105371851705837,0.426065392687439,0.0195624763763124,143,0.000733871312818345,0.266354389654638,0.911274415623894,0.921428571428571
"subtype_multidrug__mdtM",0.212257559201248,0.0916922283804456,0.000521913591240318,0.39838240625847,0.0222180270473991,96,0.217945117929595,0.0564959425572183,0.000257310585612053,0.424694181900769,0.0214396217104917,134,0.847085177995011,0.215548218179791,0.943851134586214,0.821428571428571
"subtype_multidrug__mdtN",0.0354007557859858,0.00305860879448063,0.000133727042266814,0.0381532412155542,0.00591341226137348,94,0.0428541816640503,0.00197605498353766,5.69585464199948e-05,0.0586123707420363,0.00566702637288787,126,0.279081776598107,0.0397130950440088,0.252805095420696,0.785714285714286
"subtype_multidrug__mdtO",0.0399674095276997,0,0,0.0362894933094415,0.00730527238561743,56,0.0477597501826188,0.000170791557754257,0,0.0649121729206703,0.00667666265320237,112,0.267056136303327,0.0444758351923314,0.327053315750073,0.6
"subtype_multidrug__mdtP",0.042950292704645,0.000246524721951869,3.81087631558735e-06,0.0373898904091948,0.0076993462876465,88,0.0508016705263944,0.000451381396865386,2.18997055972432e-05,0.0728900582644537,0.00701645899599546,129,0.756806206891167,0.0474928755872286,0.381669505828657,0.775
"subtype_multidrug__mepA",0.0104810490788426,0,0,0.000328584420859223,0.00413030716242308,36,0.016453531143835,9.05509163325397e-05,0,0.00187354211109441,0.00604138064636787,87,0.0354900771551989,0.0139365565593025,0.693975380167657,0.439285714285714
"subtype_multidrug__mexG",0.000184502352088584,0,0,0,0.000134538515781887,6,0.00113956357112699,0,0,0,0.000663589748594067,15,0.0837226106310129,0.000737073485960806,0.0924158958763964,0.075
"subtype_multidrug__mexH",0.000123136420986282,0,0,0,8.74098425645495e-05,5,0.000713632961697019,0,0,0,0.00039991676431189,24,0.00285134389804287,0.00046478084811178,0.0533534101779777,0.103571428571429
"subtype_multidrug__mexJ",0.00011725572938827,0,0,0,7.42584859917246e-05,8,0.000870328258455038,0,0,0,0.000414547966455185,21,0.0391554923237913,0.000552961978348329,0.0501276823969261,0.103571428571429
"subtype_multidrug__mexK",0.000242933105769008,6.90378596441375e-06,0,4.60283449569763e-05,0.000115815319238679,60,0.00237625309585837,2.81356075198312e-06,0,6.5486380364042e-05,0.000971443189777833,82,0.767757184025049,0.001477211100035,0.121298134188604,0.507142857142857
"subtype_multidrug__mexM",7.50797903468478e-05,0,0,0,5.20746422934954e-05,4,0.000410433657609243,0,0,0,0.000229690989903929,18,0.0126416689362852,0.000269105956405805,0.03028196818218,0.0785714285714286
"subtype_multidrug__mexN",0.000302919335715551,8.45500834090926e-05,1.51884352898509e-05,0.000238345095532935,7.11891484041248e-05,99,0.000911460716160564,2.13643011737495e-05,0,0.000140719572824263,0.000363422295645983,113,0.0331385318877364,0.000655003991544452,0.0394576895415047,0.757142857142857
"subtype_multidrug__mexP",7.79904726948763e-05,0,0,0,5.49952050539117e-05,6,0.00058071773785876,0,0,0,0.000276945405937838,25,0.00452011460751156,0.000368854104682552,0.0367330562132843,0.110714285714286
"subtype_multidrug__mexQ",0.00039175421347418,0,0,5.79053116317111e-06,0.000125773235795306,33,0.00132710161002079,0,0,3.64431843712914e-05,0.000456919347249363,60,0.0630461920731586,0.000932919492904717,0.0464586269238731,0.332142857142857
"subtype_multidrug__mexV",0.000102600405855335,0,0,0,7.2638885694197e-05,6,0.000602995391576699,0,0,0,0.00034554667440246,19,0.0404067060687288,0.000392114647594124,0.0476733465994803,0.0892857142857143
"subtype_multidrug__mexW",0.000335362637101974,0,0,4.05363528983661e-05,0.000175243804178236,42,0.00218821310485068,7.92896407690601e-06,0,8.47859480849569e-05,0.00118398239135823,86,0.0992499234323814,0.00140736897915658,0.178419218892527,0.457142857142857
"subtype_multidrug__msbA",0.382345331961249,0.42393152801725,0.166014147966098,0.579297433962162,0.0205907051437343,117,0.279288876215481,0.234488687989291,0.012327481282826,0.534560217133703,0.0200226486060557,156,0.00158204293031755,0.322719811136912,0.825982795778204,0.975
"subtype_multidrug__mtrC",8.01957736169923e-05,0,0,3.33856423904666e-05,2.41870079073916e-05,42,0.000284814506184193,0,0,0,0.000207301027565949,38,0.0110444505895119,0.000198582326030873,0.0334596678701814,0.285714285714286
"subtype_multidrug__mtrD",5.89639291376328e-05,0,0,0,3.49467853381636e-05,29,0.000295601159834487,0,0,3.06050799176944e-06,0.000252253552972999,47,0.945259365450689,0.000195875469755099,0.0408215903998453,0.271428571428571
