contig	length	reference	order	evidence	score	amb_region
S_ID021_T2_k141_2518	1436	NZ_CP075882.1	Enterobacterales	BLASTn	nan	0-1274,1289-1435
S_ID021_T2_k141_2705	1139	NZ_CP071396.1	Enterobacterales	BLASTn	nan	0-1138
S_ID021_T2_k141_3280	1194	CP043024.1	Enterobacterales	BLASTn	nan	0-1164
S_ID021_T2_k141_2602	1014	LR962397.1	Lactobacillales	Transformer	0.990717351436615	
S_ID021_T2_k141_243	1021	NZ_CP068597.1	Bacillales	Transformer	0.9290071725845336	
S_ID021_T2_k141_2667	1313	HM037272.1	Bacillales	Transformer	0.9601956605911256	
S_ID021_T2_k141_1338	1535	NC_007971.2	Burkholderiales	Transformer	0.946806788444519	
S_ID021_T2_k141_5	1133	NZ_CP023686.1	Sphingomonadales	Transformer	0.7841914892196655	290-1132
S_ID021_T2_k141_3306	1013	MF116002.1	other	Transformer	0.9999656677246094	0-827
contig	length	reference	order	evidence	score	amb_region
S_ID021_T3_k141_380	207442	NZ_CP063488.1	Enterobacterales	Transformer	0.8234418630599976	50863-59011
S_ID021_T3_k141_391	9082	CP071168.1	Enterobacterales	Transformer	0.999556005001068	
S_ID021_T3_k141_425	1666	NZ_MK433207.1	Enterobacterales	Transformer	0.0010333537356927	0-1665
S_ID021_T3_k141_598	1906	NZ_CP068446.1	Enterobacterales	Transformer	0.027992445975542	0-1902
S_ID021_T3_k141_624	1037	NZ_LN868946.1	Enterobacterales	Transformer	0.0018742069369181	0-1036
S_ID021_T3_k141_985	12159	CP071170.1	Enterobacterales	Transformer	0.9997695088386536	0-2197,2291-2790,3672-7047,8179-9846,12011-12158
S_ID021_T3_k141_1260	201322	NZ_CP079608.1	Enterobacterales	Transformer	0.9915744662284852	74517-94890,95263-96062,96287-130847,130889-145785
S_ID021_T3_k141_1274	10186	CP071168.1	Enterobacterales	Transformer	0.999777376651764	2198-2597
S_ID021_T3_k141_1341	3806	NZ_CP072963.1	Enterobacterales	Transformer	0.9977765679359436	0-3805
S_ID021_T3_k141_1370	12915	CP071170.1	Enterobacterales	Transformer	0.9989885687828064	0-144,1701-5086,5395-7021,9137-12914
S_ID021_T3_k141_1424	13248	NZ_CP071064.1	Enterobacterales	Transformer	0.948525846004486	6952-7182,8004-11483
S_ID021_T3_k141_1901	28828	MN543579.1	Enterobacterales	Transformer	0.9998125433921814	4403-24170
S_ID021_T3_k141_2014	2342	NZ_CP075882.1	Enterobacterales	Transformer	0.9992424249649048	306-641,2108-2110,2117-2439
S_ID021_T3_k141_2074	3135	CP071168.1	Enterobacterales	Transformer	0.9996691942214966	
S_ID021_T3_k141_2208	5358	NZ_CP063877.1	Enterobacterales	Transformer	0.9995972514152528	0-158,3477-4718,4966-5357
S_ID021_T3_k141_2322	5754	NZ_CP079144.1	Enterobacterales	Transformer	0.957800567150116	
S_ID021_T3_k141_2528	26799	NZ_CP051492.1	Enterobacterales	Transformer	0.9998632669448853	5580-6119
S_ID021_T3_k141_2671	2940	NZ_CP075882.1	Enterobacterales	Transformer	0.9968329071998596	2651-2798
S_ID021_T3_k141_2776	2818	NZ_CP063877.1	Enterobacterales	Transformer	0.9998277425765992	0-2677
S_ID021_T3_k141_2831	1200	CP071168.1	Enterobacterales	Transformer	0.99589866399765	0-141
S_ID021_T3_k141_3325	1394	CP071170.1	Enterobacterales	Transformer	0.9848164916038512	0-352
S_ID021_T3_k141_3728	16815	CP071170.1	Enterobacterales	Transformer	0.999677300453186	0-144,589-1216,1591-15067,16431-16814
S_ID021_T3_k141_3901	3444	NZ_CP071396.1	Enterobacterales	Transformer	0.9994770884513856	0-146,3299-3443
S_ID021_T3_k141_4097	34318	NZ_KY435936.1	Enterobacterales	Transformer	0.9998722076416016	5188-5342
S_ID021_T3_k141_4103	2590	NZ_CP075882.1	Enterobacterales	Transformer	0.9992998838424684	0-2318
S_ID021_T3_k141_4333	7217	NZ_CP022441.1	Enterobacterales	Transformer	0.9986975193023682	
S_ID021_T3_k141_4420	1708	NZ_CP077783.1	Enterobacterales	Transformer	0.9963185787200928	140-1707
S_ID021_T3_k141_4610	8834	CP071170.1	Enterobacterales	Transformer	0.9998151659965516	0-145,2745-3378,3491-3680,8316-8319,8325-8813,8818-8838
S_ID021_T3_k141_4615	1830	NZ_CP075882.1	Enterobacterales	Transformer	0.9995167255401612	0-285,417-1217,1688-1829
S_ID021_T3_k141_4981	8548	NZ_CP075882.1	Enterobacterales	Transformer	0.9993782043457032	0-197,6854-8077
S_ID021_T3_k141_4986	6397	CP071168.1	Enterobacterales	Transformer	0.9997673630714417	1841-2170,3256-3762,6256-6396
S_ID021_T3_k141_5537	1317	NZ_CP068911.1	Enterobacterales	Transformer	0.9996756315231324	57-1249
S_ID021_T3_k141_5561	3645	CP071169.1	Enterobacterales	Transformer	0.999761164188385	7-144,3594-3604,3609-3729
S_ID021_T3_k141_5623	6229	CP071168.1	Enterobacterales	Transformer	0.9997531771659852	140-3440,3451-4526
S_ID021_T3_k141_5660	24926	NZ_CP075882.1	Enterobacterales	Transformer	0.9994851350784302	0-150,1832-24636,24754-24925
S_ID021_T3_k141_5680	4512	NZ_CP063877.1	Enterobacterales	Transformer	0.9995667338371276	51-52,93-705,4482-4513
S_ID021_T3_k141_5741	29817	CP071168.1	Enterobacterales	Transformer	0.999822199344635	0-150,259-1197,29672-29816
S_ID021_T3_k141_5804	140976	NZ_CP032166.1	Enterobacterales	Transformer	0.6263459920883179	111703-120250
S_ID021_T3_k141_5862	26340	NZ_MK433207.1	Enterobacterales	Transformer	0.2111114710569381	0-25785
S_ID021_T3_k141_5927	120796	CP052389.1	Enterobacterales	Transformer	0.8033692836761475	35151-66812,66962-73551
S_ID021_T3_k141_5968	122475	NZ_CP074582.1	Enterobacterales	Transformer	0.9330200552940368	92652-105295,105576-106013,106076-118712
S_ID021_T3_k141_6240	149910	CP052389.1	Enterobacterales	Transformer	0.9996461868286132	33977-38169,38186-143627
S_ID021_T3_k141_6438	9588	NZ_CP063877.1	Enterobacterales	Transformer	0.9996426105499268	0-435,560-2862,3229-8994,9444-9587
S_ID021_T3_k141_112	1333	CP008701.1	Enterobacterales	BLASTn	nan	0-1332
S_ID021_T3_k141_975	1374	NZ_CP027047.1	Enterobacterales	BLASTn	nan	0-1373
S_ID021_T3_k141_3632	1536	NZ_MK433207.1	Enterobacterales	BLASTn	nan	0-1535
S_ID021_T3_k141_3775	1208	NZ_AP022413.1	Enterobacterales	BLASTn	nan	0-1207
S_ID021_T3_k141_5663	1436	NZ_CP075882.1	Enterobacterales	BLASTn	nan	0-1274,1289-1435
S_ID021_T3_k141_6445	1139	NZ_CP071396.1	Enterobacterales	BLASTn	nan	0-1138
S_ID021_T3_k141_94	1984	NZ_CP078095.1	Lactobacillales	Transformer	0.9651896357536316	0-1983
S_ID021_T3_k141_128	6713	NZ_LR135236.1	Lactobacillales	Transformer	0.9997642636299132	6569-6712
S_ID021_T3_k141_213	1212	LR962467.1	Lactobacillales	Transformer	0.2643666565418243	0-1211
S_ID021_T3_k141_287	2928	NZ_CP065930.1	Lactobacillales	Transformer	0.2077543288469314	152-2812
S_ID021_T3_k141_421	3494	NZ_CP014534.1	Lactobacillales	Transformer	0.999902606010437	826-2512
S_ID021_T3_k141_462	9957	NZ_CP040742.1	Lactobacillales	Transformer	0.9999490976333618	
S_ID021_T3_k141_481	3938	NZ_LR135232.1	Lactobacillales	Transformer	0.9999293088912964	
S_ID021_T3_k141_490	5864	NZ_CP046076.1	Lactobacillales	Transformer	0.9993010759353638	0-150,3019-5879
S_ID021_T3_k141_491	3778	LR962199.1	Lactobacillales	Transformer	0.9998550415039062	141-288
S_ID021_T3_k141_504	1081	NZ_CP040803.1	Lactobacillales	Transformer	0.0130496714264154	1-1052
S_ID021_T3_k141_524	1839	NZ_OU015349.1	Lactobacillales	Transformer	0.9937783479690552	
S_ID021_T3_k141_555	11746	NZ_CP072580.1	Lactobacillales	Transformer	0.9999539852142334	11563-12621
S_ID021_T3_k141_568	8975	NZ_CP044267.1	Lactobacillales	Transformer	0.99764084815979	141-555
S_ID021_T3_k141_633	1519	NZ_CP014530.1	Lactobacillales	Transformer	0.8600318431854248	0-1517
S_ID021_T3_k141_645	15133	NZ_LR135236.1	Lactobacillales	Transformer	0.9998679161071776	6928-14991
S_ID021_T3_k141_700	2224	NZ_CP044267.1	Lactobacillales	Transformer	0.9542970657348632	0-45,2022-2223
S_ID021_T3_k141_730	1366	NZ_CP079881.1	Lactobacillales	Transformer	0.9909152388572692	0-1365
S_ID021_T3_k141_806	1285	LR962813.1	Lactobacillales	Transformer	0.9808571338653564	0-1284
S_ID021_T3_k141_856	1728	LR962487.1	Lactobacillales	Transformer	0.9990124702453612	
S_ID021_T3_k141_891	27790	CP019972.1	Lactobacillales	Transformer	0.1434364765882492	141-27790
S_ID021_T3_k141_897	4311	NZ_AP022342.1	Lactobacillales	Transformer	0.9998266100883484	
S_ID021_T3_k141_1061	3285	NZ_CP065774.1	Lactobacillales	Transformer	0.179544523358345	0-3151
S_ID021_T3_k141_1107	1342	NZ_CP071959.1	Lactobacillales	Transformer	0.999445140361786	1171-1341
S_ID021_T3_k141_1110	34483	NZ_CP039730.1	Lactobacillales	Transformer	0.9999918937683104	
S_ID021_T3_k141_1129	23386	NZ_CP028838.1	Lactobacillales	Transformer	0.999964714050293	
S_ID021_T3_k141_1233	1847	NZ_CP019990.1	Lactobacillales	Transformer	0.9988151788711548	0-146
S_ID021_T3_k141_1241	5270	NZ_CP046167.1	Lactobacillales	Transformer	0.9505064487457277	0-151
S_ID021_T3_k141_1257	5624	NZ_CP020485.1	Lactobacillales	Transformer	0.9998620748519896	0-155,643-1068,5480-5623
S_ID021_T3_k141_1266	2816	NZ_LR135398.1	Lactobacillales	Transformer	0.9993053674697876	
S_ID021_T3_k141_1279	1034	NZ_CP046076.1	Lactobacillales	Transformer	0.9998526573181152	
S_ID021_T3_k141_1393	4778	LR962456.1	Lactobacillales	Transformer	0.99990713596344	
S_ID021_T3_k141_1556	3370	NZ_CP019994.1	Lactobacillales	Transformer	0.9995799660682678	0-142
S_ID021_T3_k141_1610	3523	NZ_CP071959.1	Lactobacillales	Transformer	0.9998986721038818	3302-3306
S_ID021_T3_k141_1624	2209	NZ_CP046076.1	Lactobacillales	Transformer	0.9998175501823424	1504-2009,2064-2208
S_ID021_T3_k141_1647	2392	NZ_LR135227.1	Lactobacillales	Transformer	0.9997687935829164	0-139,2250-2391
S_ID021_T3_k141_1670	6138	NZ_CP071959.1	Lactobacillales	Transformer	0.9998925924301147	5929-6137
S_ID021_T3_k141_1819	6869	NZ_CP046076.1	Lactobacillales	Transformer	0.999902606010437	
S_ID021_T3_k141_1856	14091	NZ_LR135294.1	Lactobacillales	Transformer	0.9997531771659852	141-1812
S_ID021_T3_k141_1928	1876	NZ_LR135429.1	Lactobacillales	Transformer	0.9992724061012268	0-1030
S_ID021_T3_k141_2066	1273	NZ_CP071959.1	Lactobacillales	Transformer	0.9651896357536316	0-1272
S_ID021_T3_k141_2448	1506	NZ_CP071959.1	Lactobacillales	Transformer	0.9999116659164428	693-1505
S_ID021_T3_k141_2515	1453	NZ_CP014530.1	Lactobacillales	Transformer	0.8947191834449768	0-1452
S_ID021_T3_k141_2520	1793	NZ_OU015947.1	Lactobacillales	Transformer	0.3455624878406524	0-1792
S_ID021_T3_k141_2539	1627	NZ_CP027502.1	Lactobacillales	Transformer	0.998927652835846	141-283,292-1626
S_ID021_T3_k141_2577	1515	NZ_CP071959.1	Lactobacillales	Transformer	0.9464066624641418	0-1514
S_ID021_T3_k141_2607	1525	NZ_AP022343.1	Lactobacillales	Transformer	0.9999234676361084	1227-1384
S_ID021_T3_k141_2642	4991	NZ_CP046076.1	Lactobacillales	Transformer	0.9997829794883728	0-143,157-3658,4863-4990
S_ID021_T3_k141_2729	5019	NZ_LR135236.1	Lactobacillales	Transformer	0.999886155128479	4275-5019
S_ID021_T3_k141_2773	14190	NZ_CP065930.1	Lactobacillales	Transformer	0.7202191352844238	595-14189
S_ID021_T3_k141_2851	3896	NZ_CP071959.1	Lactobacillales	Transformer	0.9961917400360109	0-1741,2769-3895
S_ID021_T3_k141_2981	1761	NZ_LR135221.1	Lactobacillales	Transformer	0.9975354671478271	0-129,1152-1227
S_ID021_T3_k141_3083	2129	NZ_CP065930.1	Lactobacillales	Transformer	0.0693648234009742	57-1982
S_ID021_T3_k141_3088	34767	LC499744.1	Lactobacillales	Transformer	0.999852418899536	14872-32399
S_ID021_T3_k141_3150	3057	NZ_MT022086.1	Lactobacillales	Transformer	0.5935152769088745	0-378
S_ID021_T3_k141_3225	5716	NZ_CP040873.1	Lactobacillales	Transformer	0.9999545812606812	139-140
S_ID021_T3_k141_3332	10277	NZ_CP066569.1	Lactobacillales	Transformer	0.9999117851257324	
S_ID021_T3_k141_3352	18933	NZ_CP038997.1	Lactobacillales	Transformer	0.998849868774414	1252-2896,4804-8722,9729-14325
S_ID021_T3_k141_3382	3296	CP019971.1	Lactobacillales	Transformer	0.999729573726654	0-149,3133-3295
S_ID021_T3_k141_3387	1312	NZ_OU015348.1	Lactobacillales	Transformer	0.9984239339828492	0-150,795-1323
S_ID021_T3_k141_3417	1466	NZ_CP071959.1	Lactobacillales	Transformer	0.9004177451133728	0-1465
S_ID021_T3_k141_3433	18939	LR962198.1	Lactobacillales	Transformer	0.999953269958496	12927-17394
S_ID021_T3_k141_3458	4367	NZ_CP059797.1	Lactobacillales	Transformer	0.6675683856010437	0-4376
S_ID021_T3_k141_3551	1067	NZ_LR135244.1	Lactobacillales	Transformer	0.9924646615982056	0-1066
S_ID021_T3_k141_3581	2581	NZ_CP046076.1	Lactobacillales	Transformer	0.9988447427749634	146-2580
S_ID021_T3_k141_3703	2551	NZ_CP046076.1	Lactobacillales	Transformer	0.9992875456809998	2313-2550
S_ID021_T3_k141_3740	3037	NZ_LR135484.1	Lactobacillales	Transformer	0.4652150571346283	0-3036
S_ID021_T3_k141_3779	9820	NZ_CP045013.1	Lactobacillales	Transformer	0.999931812286377	
S_ID021_T3_k141_3833	1697	NZ_AP018541.1	Lactobacillales	Transformer	0.0268608462065458	95-1699
S_ID021_T3_k141_3858	1281	NZ_CP019210.1	Lactobacillales	Transformer	0.9825145602226256	
S_ID021_T3_k141_3870	10817	NZ_CP059797.1	Lactobacillales	Transformer	0.739469587802887	166-7295
S_ID021_T3_k141_3892	7085	NZ_CP025687.1	Lactobacillales	Transformer	0.9998959302902222	0-150
S_ID021_T3_k141_4106	1075	NZ_OU015709.1	Lactobacillales	Transformer	0.9892153143882751	0-1074
S_ID021_T3_k141_4113	1801	NZ_MT022086.1	Lactobacillales	Transformer	0.9892767667770386	0-140,1274-1661
S_ID021_T3_k141_4121	7817	NZ_CP059797.1	Lactobacillales	Transformer	0.4104546904563904	0-7816
S_ID021_T3_k141_4162	15731	CP019971.1	Lactobacillales	Transformer	0.99996817111969	0-139
S_ID021_T3_k141_4299	1142	NZ_OU015947.1	Lactobacillales	Transformer	0.9986270666122437	0-1140
S_ID021_T3_k141_4356	7611	NZ_CP027515.1	Lactobacillales	Transformer	0.9999147653579712	182-599
S_ID021_T3_k141_4404	1699	NZ_CP064407.1	Lactobacillales	Transformer	0.9984458088874816	0-211,1554-1698
S_ID021_T3_k141_4478	1882	NZ_CP042840.1	Lactobacillales	Transformer	0.8792135119438171	2-60
S_ID021_T3_k141_4696	1413	NZ_OU015948.1	Lactobacillales	Transformer	0.2510953545570373	0-1415
S_ID021_T3_k141_4764	1479	NZ_LR135234.1	Lactobacillales	Transformer	0.9981870055198668	
S_ID021_T3_k141_4792	1376	NZ_CP059749.1	Lactobacillales	Transformer	0.4881112575531006	0-439
S_ID021_T3_k141_4800	1134	LR962420.1	Lactobacillales	Transformer	0.9996817111968994	
S_ID021_T3_k141_4830	4700	NZ_CP071959.1	Lactobacillales	Transformer	0.9978502988815308	0-3636,3646-4699
S_ID021_T3_k141_4936	3969	NZ_OU015947.1	Lactobacillales	Transformer	0.999979853630066	3679-3828
S_ID021_T3_k141_4973	46761	NZ_CP059758.1	Lactobacillales	Transformer	0.999993085861206	23261-25039
S_ID021_T3_k141_5120	3146	NZ_CP032307.1	Lactobacillales	Transformer	0.3663528859615326	141-2966
S_ID021_T3_k141_5123	14617	LR962603.1	Lactobacillales	Transformer	0.9999604225158693	821-1171
S_ID021_T3_k141_5159	4345	CP019972.1	Lactobacillales	Transformer	0.1660092025995254	0-4337
S_ID021_T3_k141_5160	12928	NZ_CP040742.1	Lactobacillales	Transformer	0.9999376535415648	
S_ID021_T3_k141_5163	2659	NZ_CP033207.1	Lactobacillales	Transformer	0.9999088048934937	0-3,281-962
S_ID021_T3_k141_5226	1360	AP024841.1	Lactobacillales	Transformer	0.9964041709899902	
S_ID021_T3_k141_5244	4341	NZ_LR135231.1	Lactobacillales	Transformer	0.9999083280563354	
S_ID021_T3_k141_5246	1845	NZ_CP046076.1	Lactobacillales	Transformer	0.9991760849952698	0-140,1389-1844
S_ID021_T3_k141_5280	1372	NZ_CP059758.1	Lactobacillales	Transformer	0.9983579516410828	72-1392
S_ID021_T3_k141_5312	1206	NZ_CP064407.1	Lactobacillales	Transformer	0.9524496793746948	0-663
S_ID021_T3_k141_5359	1804	NZ_CP033210.1	Lactobacillales	Transformer	0.9974850416183472	
S_ID021_T3_k141_5368	2553	NZ_OU015947.1	Lactobacillales	Transformer	0.9997944235801696	0-173,2407-2552
S_ID021_T3_k141_5450	2446	NZ_CP064345.1	Lactobacillales	Transformer	0.5400026440620422	0-2445
S_ID021_T3_k141_5458	7780	NZ_CP046076.1	Lactobacillales	Transformer	0.9999433755874634	73-140,7638-7713,7715-7719,7753-7754,7757-7812
S_ID021_T3_k141_5533	2922	NZ_CP046076.1	Lactobacillales	Transformer	0.9995872378349304	0-2193,2281-2921
S_ID021_T3_k141_5571	7529	NZ_CP059797.1	Lactobacillales	Transformer	0.0257511604577302	6-7388
S_ID021_T3_k141_5608	1943	LR962789.1	Lactobacillales	Transformer	0.3085610866546631	0-1810
S_ID021_T3_k141_5664	6660	NZ_CP046076.1	Lactobacillales	Transformer	0.9999405145645142	0-143,6543-6659
S_ID021_T3_k141_5763	1305	LR962641.1	Lactobacillales	Transformer	0.969965934753418	
S_ID021_T3_k141_5772	1845	NZ_CP064407.1	Lactobacillales	Transformer	0.9983229041099548	455-463,1284-1845
S_ID021_T3_k141_5838	1974	NZ_CP066455.1	Lactobacillales	Transformer	0.9996670484542848	
S_ID021_T3_k141_5854	7249	NZ_LR135175.1	Lactobacillales	Transformer	0.9999593496322632	
S_ID021_T3_k141_5931	1014	NZ_CP065529.1	Lactobacillales	Transformer	0.3398509621620178	0-1013
S_ID021_T3_k141_5954	2661	NZ_CP065525.1	Lactobacillales	Transformer	0.9999301433563232	202-2529
S_ID021_T3_k141_6225	15430	CP012385.1	Lactobacillales	Transformer	0.9985378980636596	
S_ID021_T3_k141_6271	3274	NZ_LR135417.1	Lactobacillales	Transformer	0.9999061822891236	
S_ID021_T3_k141_6281	4288	NC_010330.1	Lactobacillales	Transformer	0.9998220801353456	0-15
S_ID021_T3_k141_6286	2330	NZ_CP066605.1	Lactobacillales	Transformer	0.999616265296936	
S_ID021_T3_k141_6343	6061	NZ_LR135261.1	Lactobacillales	Transformer	0.9974902868270874	
S_ID021_T3_k141_6430	123886	NZ_CP018188.1	Lactobacillales	Transformer	0.9999648332595824	87023-89569,90033-90718
S_ID021_T3_k141_6437	3287	LR962641.1	Lactobacillales	Transformer	0.6259123086929321	
S_ID021_T3_k141_1349	1628	NZ_CP015284.1	Lactobacillales	BLASTn	nan	0-1626
S_ID021_T3_k141_2381	1021	LR962798.1	Lactobacillales	BLASTn	nan	0-1020
S_ID021_T3_k141_2576	1514	NZ_CP065755.1	Lactobacillales	BLASTn	nan	0-1513
S_ID021_T3_k141_3201	1210	LR962467.1	Lactobacillales	BLASTn	nan	0-1203
S_ID021_T3_k141_4421	1325	NZ_CP065930.1	Lactobacillales	BLASTn	nan	0-1324
S_ID021_T3_k141_5224	1044	NZ_CP065930.1	Lactobacillales	BLASTn	nan	102-1042
S_ID021_T3_k141_79	5459	NZ_CP080557.1	Bacillales	Transformer	0.9998668432235718	
S_ID021_T3_k141_429	6950	NZ_CP014115.1	Bacillales	Transformer	0.9998928308486938	
S_ID021_T3_k141_650	1106	CP052974.1	Bacillales	Transformer	0.7148311734199524	0-1105
S_ID021_T3_k141_750	1367	NZ_CP023967.1	Bacillales	Transformer	0.4772641062736511	0-1363
S_ID021_T3_k141_875	1252	NZ_CP026963.1	Bacillales	Transformer	0.9994680285453796	
S_ID021_T3_k141_905	1475	NZ_CP069956.1	Bacillales	Transformer	0.9895798563957214	0-456
S_ID021_T3_k141_1561	1209	NC_013374.1	Bacillales	Transformer	0.9948911666870116	560-1209
S_ID021_T3_k141_1637	1383	CP052979.1	Bacillales	Transformer	0.9998036026954652	
S_ID021_T3_k141_1909	1461	CP031267.1	Bacillales	Transformer	0.5648947358131409	0-1460
S_ID021_T3_k141_1947	4854	NZ_CP014115.1	Bacillales	Transformer	0.9998791217803956	0-462,1179-2450,2867-4055
S_ID021_T3_k141_1989	1039	NZ_HG813246.1	Bacillales	Transformer	0.9990600943565368	
S_ID021_T3_k141_2011	2951	NZ_CP023971.1	Bacillales	Transformer	0.9998241066932678	
S_ID021_T3_k141_2206	1080	NZ_CP068078.1	Bacillales	Transformer	0.9991843104362488	0-1079
S_ID021_T3_k141_2218	2351	NZ_CP018777.1	Bacillales	Transformer	0.95637708902359	247-2032
S_ID021_T3_k141_2260	2242	NZ_CP068220.1	Bacillales	Transformer	0.2320066839456558	0-2239
S_ID021_T3_k141_2434	9864	NZ_CP030247.1	Bacillales	Transformer	0.999942660331726	1600-1602,4947-5814,6185-7148,9060-9861
S_ID021_T3_k141_2897	3872	NZ_CP069477.1	Bacillales	Transformer	0.9996997117996216	
S_ID021_T3_k141_3287	6717	NZ_CP031887.1	Bacillales	Transformer	0.9991193413734436	
S_ID021_T3_k141_3451	1482	NZ_KT780704.1	Bacillales	Transformer	0.0869911760091781	0-1481
S_ID021_T3_k141_3573	2221	NZ_CP023496.1	Bacillales	Transformer	0.9795101284980774	0-2220
S_ID021_T3_k141_4014	1257	NZ_HG813246.1	Bacillales	Transformer	0.99972802400589	
S_ID021_T3_k141_4347	2028	NZ_CP068217.1	Bacillales	Transformer	0.5672096014022827	624-2027
S_ID021_T3_k141_4502	1085	NZ_CP023496.1	Bacillales	Transformer	0.928854763507843	0-1084
S_ID021_T3_k141_4707	1308	NZ_CP017464.1	Bacillales	Transformer	0.8954876065254211	375-1307
S_ID021_T3_k141_4859	1468	NZ_CP014131.1	Bacillales	Transformer	0.990270733833313	
S_ID021_T3_k141_5005	1973	NZ_HG813244.1	Bacillales	Transformer	0.999821126461029	
S_ID021_T3_k141_5012	1217	NZ_KT780704.1	Bacillales	Transformer	0.0223472360521554	0-1216
S_ID021_T3_k141_5504	1408	NZ_CP069952.1	Bacillales	Transformer	0.9996289014816284	
S_ID021_T3_k141_5617	3137	NZ_CP030247.1	Bacillales	Transformer	0.9991551637649536	0-412
S_ID021_T3_k141_5755	1230	NC_013389.1	Bacillales	Transformer	0.9962498545646667	99-360,618-1111
S_ID021_T3_k141_5982	2412	NZ_CP077271.1	Bacillales	Transformer	0.7305251955986023	0-1776
S_ID021_T3_k141_5988	1043	NZ_KT780704.1	Bacillales	Transformer	0.0302829016000032	0-1042
S_ID021_T3_k141_6035	1188	CP052979.1	Bacillales	Transformer	0.9983709454536438	0-1187
S_ID021_T3_k141_6172	1495	NZ_CP070060.1	Bacillales	Transformer	0.9996102452278136	
S_ID021_T3_k141_6261	4604	NZ_KM281802.1	Bacillales	Transformer	0.9998732805252076	
S_ID021_T3_k141_6276	1416	NZ_CP031663.1	Bacillales	Transformer	0.9995126724243164	
S_ID021_T3_k141_2900	1541	NZ_KR230047.1	Bacillales	BLASTn	nan	0-1540
S_ID021_T3_k141_2159	2123	NZ_AP014581.1	Burkholderiales	Transformer	0.6360151171684265	333-365
S_ID021_T3_k141_2238	2962	NZ_CP028186.1	Campylobacterales	Transformer	0.9690172672271729	
S_ID021_T3_k141_3491	2707	NZ_CP028186.1	Campylobacterales	Transformer	0.9750471115112304	
S_ID021_T3_k141_265	1557	NZ_CP033215.1	Eubacteriales	Transformer	0.9999998807907104	2-1548
S_ID021_T3_k141_1281	1710	NZ_CP037832.1	Eubacteriales	Transformer	0.8862762451171875	220-672
