id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
SRR25947269_k141_19077:12385-13737	109	18	1353	0	99.33%	98%
SRR25947271_k141_33324:12385-13737	109	18	1353	0	99.33%	98%
SRR25947272_k141_3194:627-1979	109	18	1353	0	99.33%	98%
SRR25947273_k141_317:722-2074	109	18	1353	0	99.33%	98%
SRR25947471_k141_12322:167-1519	109	18	1353	0	99.33%	98%
SRR5405741_k141_2126:167-1519	109	18	1353	0	99.41%	98%
SRR5405745_k141_1750:194-1546	109	18	1353	0	99.41%	98%
SRR5963149_k141_5668:1892-3244	109	18	1353	0	99.41%	98%
SRR6257466_k119_5208:3047-4399	109	18	1353	0	99.41%	98%
SRR17780547_k141_8033:5992-7350	110	1	1359	1	100	100%
SRR17722220_k141_2293:170-1525	111	1	1356	1	100	100%
SRR17722161_k141_5865:3-1352	112	1	1350	1	100	100%
SRR17780473_k141_1854:96-1439	113	1	1344	1	100	100%
ERR4407057_k141_32:3577-4911	114	1	1335	1	100	100%
SRR17780440_k141_376:6479-7813	115	1	1335	1	100	100%
ERR4407140_k141_339:3-1331	116	1	1329	1	100	100%
ERR4406998_k141_2144:3608-4927	117	2	1320	1	100	100%
SRR17722220_k141_980:2135-3367	117	2	1233	0	99.68%	93%
SRR17713653_k141_847:1-1296	118	1	1296	1	100	100%
SRR17722854_k141_1247:2110-3405	119	1	1296	1	100	100%
SRR13774678_k141_1891:550-1839	120	2	1290	1	100	100%
SRR17779843_k141_889:544-1704	120	2	1161	0	99.83%	90%
SRR17722738_k141_1241:2-1288	121	1	1287	1	100	100%
ERR4407067_k141_108:274-1545	122	3	1272	1	100	100%
SRR13622612_k141_2181:227-1447	122	3	1221	0	99.02%	95%
S_ID053_T2_k141_1316:827-1996	122	3	1170	0	99.23%	91%
SRR17713676_k141_213:2041-3312	123	22	1272	1	100	100%
SRR17722804_k141_1918:2041-3312	123	22	1272	0	99.92%	100%
SRR17780666_k141_2166:1829-3100	123	22	1272	0	99.84%	100%
SRR21171221_k141_509:2041-3312	123	22	1272	0	99.92%	100%
SRR25947129_k141_463:4706-5977	123	22	1272	0	99.92%	100%
SRR25947206_k141_1753:2041-3312	123	22	1272	0	99.84%	100%
SRR5963253_k141_1326:2041-3312	123	22	1272	0	99.92%	100%
SRR17722216_k141_53:4591-5859	123	22	1269	0	99.61%	99%
SRR17779881_k141_960:1-1251	123	22	1251	0	99.84%	98%
SRR17780688_k141_4264:2041-3291	123	22	1251	0	99.84%	98%
SRR17722095_k141_1807:389-1603	123	22	1215	0	99.92%	95%
SRR5405687_k141_6155:3-1169	123	22	1167	0	99.66%	91%
S_ID063_T3_k141_2271:1-1161	123	22	1161	0	99.57%	91%
ERR4407228_k141_1204:974-2125	123	22	1152	0	99.48%	90%
SRR17722303_k141_1039:507-1655	123	22	1149	0	99.83%	90%
SRR17780058_k141_209:507-1655	123	22	1149	0	99.91%	90%
SRR17780114_k141_3810:498-1646	123	22	1149	0	99.91%	90%
SRR17780477_k141_544:507-1655	123	22	1149	0	99.91%	90%
SRR17780632_k141_2024:2241-3389	123	22	1149	0	99.83%	90%
SRR3131967_k141_249:5190-6338	123	22	1149	0	99.56%	90%
SRR5405824_k141_8543:1-1149	123	22	1149	0	99.91%	90%
SRR5963408_k141_8925:2234-3382	123	22	1149	0	99.91%	90%
ERR4406839_k141_272:33-1301	124	8	1269	1	100	100%
SRR17722303_k141_322:1811-3079	124	8	1269	0	99.84%	100%
ERR4406949_k141_561:2-1246	124	8	1245	0	100.00%	98%
SRR17722130_k141_4468:3-1241	124	8	1239	0	100.00%	97%
SRR17722013_k141_2669:33-1217	124	8	1185	0	100.00%	93%
SRR17722484_k141_387:749-1933	124	8	1185	0	99.49%	93%
SRR17780688_k141_8318:2-1186	124	8	1185	0	99.92%	93%
SRR17780547_k141_633:1-1182	124	8	1182	0	99.66%	93%
SRR5405938_k119_235:3-1268	125	1	1266	1	100	100%
ERR1600436_k141_4309:679-1938	126	113	1260	1	100	100%
ERR1600440_k141_2019:516-1775	126	113	1260	0	100.00%	100%
ERR4406662_k141_4888:1425-2684	126	113	1260	0	100.00%	100%
ERR4407107_k141_2262:1896-3155	126	113	1260	0	100.00%	100%
ERR4407108_k141_1687:12808-14067	126	113	1260	0	100.00%	100%
ERR4407111_k141_6718:1896-3155	126	113	1260	0	100.00%	100%
S_ID066_T4_k141_1565:11654-12913	126	113	1260	0	100.00%	100%
S_ID077_T3_k141_774:2643-3902	126	113	1260	0	100.00%	100%
S_ID082_T2_k141_3887:87-1346	126	113	1260	0	100.00%	100%
S_ID086_T4_k141_12233:11601-12860	126	113	1260	0	100.00%	100%
S_ID094_T4_k141_5013:11647-12906	126	113	1260	0	100.00%	100%
SRR13622576_k141_551:2643-3902	126	113	1260	0	99.84%	100%
SRR13622623_k141_8619:2157-3416	126	113	1260	0	100.00%	100%
SRR13622653_k141_963:10483-11742	126	113	1260	0	100.00%	100%
SRR13622786_k141_21133:31120-32379	126	113	1260	0	99.92%	100%
SRR13622847_k141_4877:1576-2835	126	113	1260	0	100.00%	100%
SRR13774508_k141_894:2038-3297	126	113	1260	0	100.00%	100%
SRR13774509_k141_828:2509-3768	126	113	1260	0	100.00%	100%
SRR13774511_k141_68:2057-3316	126	113	1260	0	100.00%	100%
SRR13774513_k141_616:2057-3316	126	113	1260	0	100.00%	100%
SRR13774514_k141_3679:2755-4014	126	113	1260	0	100.00%	100%
SRR13774515_k141_210:1923-3182	126	113	1260	0	100.00%	100%
SRR13774518_k141_492:2057-3316	126	113	1260	0	100.00%	100%
SRR13774519_k141_2593:2057-3316	126	113	1260	0	100.00%	100%
SRR13774520_k141_606:2057-3316	126	113	1260	0	100.00%	100%
SRR13774569_k141_6799:35659-36918	126	113	1260	0	100.00%	100%
SRR13774572_k141_7672:679-1938	126	113	1260	0	100.00%	100%
SRR13774591_k141_7518:2300-3559	126	113	1260	0	99.92%	100%
SRR13774608_k141_4291:3241-4500	126	113	1260	0	100.00%	100%
SRR13774632_k141_1049:2057-3316	126	113	1260	0	100.00%	100%
SRR13774635_k141_2410:2057-3316	126	113	1260	0	100.00%	100%
SRR17721947_k141_296:16496-17755	126	113	1260	0	100.00%	100%
SRR17721951_k141_4320:17434-18693	126	113	1260	0	100.00%	100%
SRR17722034_k141_898:10228-11487	126	113	1260	0	100.00%	100%
SRR17722039_k141_158:10102-11361	126	113	1260	0	100.00%	100%
SRR17722042_k141_492:2746-4005	126	113	1260	0	100.00%	100%
SRR17722046_k141_4423:2003-3262	126	113	1260	0	100.00%	100%
SRR17722049_k141_480:2745-4004	126	113	1260	0	100.00%	100%
SRR17722052_k141_133:10231-11490	126	113	1260	0	100.00%	100%
SRR17722053_k141_1799:1661-2920	126	113	1260	0	100.00%	100%
SRR17722054_k141_1217:10211-11470	126	113	1260	0	100.00%	100%
SRR17722162_k141_1587:5593-6852	126	113	1260	0	100.00%	100%
SRR17722163_k141_4712:5593-6852	126	113	1260	0	100.00%	100%
SRR17722252_k141_4702:39710-40969	126	113	1260	0	100.00%	100%
SRR17722253_k141_4049:35040-36299	126	113	1260	0	100.00%	100%
SRR17722254_k141_7356:679-1938	126	113	1260	0	100.00%	100%
SRR17722255_k141_3949:679-1938	126	113	1260	0	100.00%	100%
SRR17722322_k141_2344:8979-10238	126	113	1260	0	100.00%	100%
SRR17722364_k141_185:9527-10786	126	113	1260	0	100.00%	100%
SRR17722387_k141_6053:2133-3392	126	113	1260	0	100.00%	100%
SRR17722399_k141_3341:22392-23651	126	113	1260	0	100.00%	100%
SRR17722581_k141_405:8871-10130	126	113	1260	0	100.00%	100%
SRR17722582_k141_2443:8188-9447	126	113	1260	0	100.00%	100%
SRR17722715_k141_4706:2085-3344	126	113	1260	0	100.00%	100%
SRR17722716_k141_3823:4051-5310	126	113	1260	0	100.00%	100%
SRR17722732_k141_7950:321-1580	126	113	1260	0	99.84%	100%
SRR17722738_k141_1241:1275-2534	126	113	1260	0	100.00%	100%
SRR17722789_k141_3476:7197-8456	126	113	1260	0	100.00%	100%
SRR17722897_k141_3460:2244-3503	126	113	1260	0	100.00%	100%
SRR17722939_k141_328:16496-17755	126	113	1260	0	100.00%	100%
SRR17722940_k141_372:15910-17169	126	113	1260	0	100.00%	100%
SRR17779815_k141_105:2237-3496	126	113	1260	0	100.00%	100%
SRR17779821_k141_2699:5548-6807	126	113	1260	0	100.00%	100%
SRR17779822_k141_919:5548-6807	126	113	1260	0	100.00%	100%
SRR17779823_k141_286:554-1813	126	113	1260	0	100.00%	100%
SRR17779858_k141_1718:3172-4431	126	113	1260	0	99.92%	100%
SRR17780442_k141_2871:183-1442	126	113	1260	0	100.00%	100%
SRR17780630_k141_2305:7394-8653	126	113	1260	0	100.00%	100%
SRR17780631_k141_2733:679-1938	126	113	1260	0	100.00%	100%
SRR17780637_k141_581:36136-37395	126	113	1260	0	100.00%	100%
SRR17780664_k141_406:9021-10280	126	113	1260	0	100.00%	100%
SRR17780675_k141_2747:9664-10923	126	113	1260	0	100.00%	100%
SRR17780676_k141_202:1340-2599	126	113	1260	0	100.00%	100%
SRR17780692_k141_1214:367-1626	126	113	1260	0	100.00%	100%
SRR17780693_k141_736:298-1557	126	113	1260	0	99.76%	100%
SRR1779148_k141_3588:12178-13437	126	113	1260	0	99.60%	100%
SRR21171099_k141_2641:531-1790	126	113	1260	0	100.00%	100%
SRR21171217_k141_5686:538-1797	126	113	1260	0	100.00%	100%
SRR25947340_k141_16399:35097-36356	126	113	1260	0	99.92%	100%
SRR3132063_k141_1339:144-1403	126	113	1260	0	99.76%	100%
SRR3726369_k141_6668:28497-29756	126	113	1260	0	100.00%	100%
SRR3726370_k141_975:7625-8884	126	113	1260	0	100.00%	100%
SRR3726374_k141_63:41414-42673	126	113	1260	0	100.00%	100%
SRR3726375_k141_867:679-1938	126	113	1260	0	100.00%	100%
SRR5405730_k141_6361:2106-3365	126	113	1260	0	100.00%	100%
SRR5405772_k141_8042:33103-34362	126	113	1260	0	100.00%	100%
SRR5405774_k141_4479:39705-40964	126	113	1260	0	100.00%	100%
SRR5405775_k141_6891:34695-35954	126	113	1260	0	100.00%	100%
SRR5405776_k141_5645:20341-21600	126	113	1260	0	100.00%	100%
SRR5405778_k141_12364:16399-17658	126	113	1260	0	100.00%	100%
SRR5405819_k141_8866:17182-18441	126	113	1260	0	100.00%	100%
SRR5405825_k141_747:17182-18441	126	113	1260	0	100.00%	100%
SRR5405828_k141_19601:8588-9847	126	113	1260	0	100.00%	100%
SRR5405913_k119_8148:3994-5253	126	113	1260	0	100.00%	100%
SRR5405978_k119_4431:4916-6175	126	113	1260	0	100.00%	100%
SRR5963157_k141_2382:2017-3276	126	113	1260	0	100.00%	100%
SRR5963215_k141_343:38475-39734	126	113	1260	0	100.00%	100%
SRR5963368_k141_2938:9533-10792	126	113	1260	0	100.00%	100%
SRR5963396_k141_18982:320-1579	126	113	1260	0	100.00%	100%
SRR6257458_k119_1498:1514-2773	126	113	1260	0	100.00%	100%
SRR6257512_k119_895:1514-2773	126	113	1260	0	100.00%	100%
SRR6257514_k119_1344:1514-2773	126	113	1260	0	100.00%	100%
SRR9865609_k141_6068:496-1755	126	113	1260	0	100.00%	100%
SRR9865618_k141_6671:5264-6523	126	113	1260	0	100.00%	100%
SRR9865620_k141_2371:2295-3554	126	113	1260	0	100.00%	100%
SRR9865677_k141_10425:543-1802	126	113	1260	0	100.00%	100%
SRR9865831_k141_148:2170-3429	126	113	1260	0	100.00%	100%
SRR9865833_k141_1979:22264-23523	126	113	1260	0	100.00%	100%
SRR9865836_k141_1259:22827-24086	126	113	1260	0	100.00%	100%
SRR9865837_k141_794:543-1802	126	113	1260	0	100.00%	100%
SRR1779152_k141_1198:2-1219	126	113	1218	0	99.84%	96%
ERR4406963_k141_4111:3-1193	126	113	1191	0	100.00%	94%
SRR13622684_k141_4054:3-1184	126	113	1182	0	100.00%	93%
S_ID066_T4_k141_7323:105-1364	127	5	1260	1	100	100%
S_ID077_T4_k141_399:2643-3902	127	5	1260	0	100.00%	100%
S_ID082_T2_k141_3770:4665-5924	127	5	1260	0	100.00%	100%
S_ID086_T4_k141_697:2643-3902	127	5	1260	0	100.00%	100%
SRR13622609_k141_8179:105-1364	127	5	1260	0	100.00%	100%
S_ID090_T4_k141_1249:184-1440	128	1	1257	1	100	100%
SRR17779792_k141_2477:953-2203	129	1	1251	1	100	100%
SRR13622943_k141_8800:3-1247	130	1	1245	1	100	100%
SRR13622685_k141_145:3705-4946	131	1	1242	1	100	100%
SRR13774525_k141_3555:1-1233	132	1	1233	1	100	100%
SRR3131732_k141_1386:1-1227	133	1	1227	1	100	100%
SRR17722380_k141_1373:2-1225	134	1	1224	1	100	100%
SRR9865627_k141_3333:316-1530	135	1	1215	1	100	100%
S_ID090_T4_k141_1618:772-1983	136	3	1212	1	100	100%
SRR17779857_k141_412:1954-3165	136	3	1212	0	99.83%	100%
SRR17780061_k141_1506:2578-3789	136	3	1212	0	100.00%	100%
SRR5405997_k119_6194:1-1209	137	1	1209	1	100	100%
ERR4406675_k141_2025:22568-23770	138	23	1203	1	100	100%
ERR4407038_k141_535:22568-23770	138	23	1203	0	100.00%	100%
SRR13622867_k141_23738:4219-5421	138	23	1203	0	100.00%	100%
SRR13774563_k141_300:2327-3529	138	23	1203	0	100.00%	100%
SRR17722004_k141_55:2526-3728	138	23	1203	0	100.00%	100%
SRR17722582_k141_1813:2526-3728	138	23	1203	0	100.00%	100%
SRR17722583_k141_2750:2526-3728	138	23	1203	0	100.00%	100%
SRR17722584_k141_1014:2526-3728	138	23	1203	0	100.00%	100%
SRR17722586_k141_1411:2526-3728	138	23	1203	0	100.00%	100%
SRR17722590_k141_922:2065-3267	138	23	1203	0	100.00%	100%
SRR17779808_k141_4719:481-1683	138	23	1203	0	100.00%	100%
SRR17780454_k141_992:2139-3341	138	23	1203	0	100.00%	100%
SRR17780465_k141_80:2139-3341	138	23	1203	0	100.00%	100%
SRR17780469_k141_204:2139-3341	138	23	1203	0	100.00%	100%
SRR17780471_k141_946:2139-3341	138	23	1203	0	100.00%	100%
SRR17780557_k141_2018:4300-5502	138	23	1203	0	100.00%	100%
SRR17780563_k141_3385:2310-3512	138	23	1203	0	100.00%	100%
SRR1779119_k141_7739:4218-5420	138	23	1203	0	99.92%	100%
SRR3131694_k141_487:4300-5502	138	23	1203	0	99.92%	100%
SRR5963330_k141_2333:2424-3626	138	23	1203	0	100.00%	100%
SRR5963403_k141_6014:1059-2261	138	23	1203	0	100.00%	100%
SRR9865529_k141_40:2527-3729	138	23	1203	0	100.00%	100%
SRR9865791_k141_2060:922-2124	138	23	1203	0	100.00%	100%
ERR4406679_k141_11015:4192-5388	139	34	1197	1	100	100%
ERR4407184_k141_1932:3195-4391	139	34	1197	0	100.00%	100%
S_ID039_T4_k141_5831:1593-2789	139	34	1197	0	100.00%	100%
S_ID077_T1_k141_12870:1593-2789	139	34	1197	0	100.00%	100%
SRR13622559_k141_5521:1196-2392	139	34	1197	0	100.00%	100%
SRR13622563_k141_3426:1196-2392	139	34	1197	0	100.00%	100%
SRR13622735_k141_7490:1593-2789	139	34	1197	0	100.00%	100%
SRR13622800_k141_8786:2223-3419	139	34	1197	0	100.00%	100%
SRR13774419_k141_2904:4192-5388	139	34	1197	0	100.00%	100%
SRR13774489_k141_5537:1593-2789	139	34	1197	0	100.00%	100%
SRR13774497_k141_2384:4706-5902	139	34	1197	0	100.00%	100%
SRR17722744_k141_1190:4192-5388	139	34	1197	0	100.00%	100%
SRR17779857_k141_444:1195-2391	139	34	1197	0	100.00%	100%
SRR17780559_k141_708:1045-2241	139	34	1197	0	100.00%	100%
SRR17780561_k141_1234:1045-2241	139	34	1197	0	100.00%	100%
SRR17780570_k141_860:1045-2241	139	34	1197	0	100.00%	100%
SRR21171122_k141_1905:1045-2241	139	34	1197	0	100.00%	100%
SRR21171124_k141_256:1045-2241	139	34	1197	0	100.00%	100%
SRR21171261_k141_2529:3379-4575	139	34	1197	0	100.00%	100%
SRR21171262_k141_4961:5014-6210	139	34	1197	0	100.00%	100%
SRR21171263_k141_879:5014-6210	139	34	1197	0	100.00%	100%
SRR21171264_k141_1138:3379-4575	139	34	1197	0	100.00%	100%
SRR21171266_k141_763:4955-6151	139	34	1197	0	100.00%	100%
SRR21171324_k141_1133:19704-20900	139	34	1197	0	100.00%	100%
SRR5405789_k141_6292:2223-3419	139	34	1197	0	100.00%	100%
SRR5405793_k141_6866:2223-3419	139	34	1197	0	100.00%	100%
SRR5405794_k141_6624:2223-3419	139	34	1197	0	100.00%	100%
SRR5405813_k141_2537:1593-2789	139	34	1197	0	100.00%	100%
SRR5963163_k141_153:4193-5389	139	34	1197	0	100.00%	100%
SRR5963247_k141_7954:1593-2789	139	34	1197	0	100.00%	100%
SRR6257495_k119_231:4170-5366	139	34	1197	0	100.00%	100%
SRR7217523_k141_12006:1047-2243	139	34	1197	0	100.00%	100%
SRR7217868_k141_8075:1469-2665	139	34	1197	0	100.00%	100%
ERR4407170_k141_14218:140-1330	139	34	1191	0	100.00%	99%
ERR4406960_k141_2067:111-1307	140	2	1197	1	100	100%
SRR17780061_k141_1584:111-1307	140	2	1197	0	100.00%	100%
SRR5963300_k141_5951:1723-2910	141	2	1188	1	100	100%
SRR5963301_k141_7248:1723-2910	141	2	1188	0	100.00%	100%
SRR3131892_k141_2048:3-1187	142	3	1185	1	100	100%
SRR3132447_k141_6918:3-1178	142	3	1176	0	100.00%	99%
SRR3132289_k141_8791:2-1132	142	3	1131	0	100.00%	95%
S_ID030_T3_k141_16979:841-2022	143	10	1182	1	100	100%
S_ID030_T4_k141_2685:1785-2966	143	10	1182	0	100.00%	100%
S_ID031_T3_k141_2317:1785-2966	143	10	1182	0	100.00%	100%
S_ID031_T4_k141_3647:1785-2966	143	10	1182	0	100.00%	100%
S_ID055_T3_k141_2841:1785-2966	143	10	1182	0	100.00%	100%
S_ID077_T1_k141_13967:1785-2966	143	10	1182	0	100.00%	100%
S_ID085_T4_k141_5240:1785-2966	143	10	1182	0	100.00%	100%
S_ID086_T3_k141_1647:1785-2966	143	10	1182	0	100.00%	100%
SRR5405994_k119_8077:1762-2943	143	10	1182	0	100.00%	100%
SRR9865639_k141_71:828-2009	143	10	1182	0	100.00%	100%
SRR17722664_k141_404:2-1183	144	2	1182	1	100	100%
SRR17722453_k141_1313:2-1096	144	2	1095	0	99.54%	92%
SRR13622629_k141_910:1-1179	145	1	1179	1	100	100%
SRR5405847_k141_8581:278-1453	146	1	1176	1	100	100%
SRR9865697_k141_8719:1-1176	147	1	1176	1	100	100%
ERR4406721_k141_8247:2373-3545	148	2	1173	1	100	100%
SRR21171179_k141_183:336-1508	148	2	1173	0	99.66%	100%
ERR4407014_k141_2130:263-1435	149	10	1173	1	100	100%
SRR13622903_k141_1858:2415-3587	149	10	1173	0	99.83%	100%
SRR13774564_k141_6592:1322-2494	149	10	1173	0	99.32%	100%
SRR17722317_k141_327:1228-2400	149	10	1173	0	99.23%	100%
SRR17722810_k141_420:644-1816	149	10	1173	0	99.15%	100%
SRR17779856_k141_3107:3916-5088	149	10	1173	0	99.23%	100%
SRR3131780_k141_413:2027-3199	149	10	1173	0	99.23%	100%
SRR6257428_k119_1119:859-2031	149	10	1173	0	99.23%	100%
SRR6257479_k119_4470:168-1340	149	10	1173	0	99.40%	100%
SRR17780720_k141_979:3-1112	149	10	1110	0	99.19%	94%
ERR4407111_k141_2492:201-1373	150	1	1173	1	100	100%
SRR17722525_k141_1200:1003-2175	151	1	1173	1	100	100%
SRR17722639_k141_1312:168-1340	152	1	1173	1	100	100%
SRR17722713_k141_12658:154-1326	153	1	1173	1	100	100%
SRR17779766_k141_2407:74-1246	154	1	1173	1	100	100%
SRR17780442_k141_4716:2120-3292	155	4	1173	1	100	100%
SRR1779150_k141_1276:3865-5037	155	4	1173	0	99.32%	100%
SRR1779151_k141_1124:1292-2464	155	4	1173	0	99.32%	100%
SRR1779152_k141_198:1292-2464	155	4	1173	0	99.32%	100%
SRR21171142_k141_11932:2098-3270	156	1	1173	1	100	100%
SRR25947520_k141_13150:5-1177	157	1	1173	1	100	100%
SRR7217500_k141_11382:530-1702	158	1	1173	1	100	100%
SRR9865426_k141_2054:1896-3068	159	1	1173	1	100	100%
SRR9865627_k141_11180:449-1621	160	2	1173	1	100	100%
SRR5963398_k141_7413:201-1268	160	2	1068	0	99.63%	91%
SRR17779798_k141_1232:1443-2612	161	1	1170	1	100	100%
SRR17780618_k141_3315:1472-2635	162	3	1164	1	100	100%
SRR17780621_k141_467:1813-2976	162	3	1164	0	99.91%	100%
SRR17779828_k141_374:595-1701	162	3	1107	0	99.10%	95%
ERR4406963_k141_2115:3-1160	163	1	1158	1	100	100%
S_ID056_T3_k141_1107:2295-3452	164	3	1158	1	100	100%
SRR17722192_k141_1801:1-1077	164	3	1077	0	99.91%	93%
SRR17780472_k141_245:444-1508	164	3	1065	0	99.91%	91%
SRR17722095_k141_55:1-1158	165	2	1158	1	100	100%
SRR17780375_k141_5839:1-1158	165	2	1158	0	99.91%	100%
ERR4406693_k141_4898:1-1149	166	2	1149	1	100	100%
ERR4406895_k141_3093:3310-4401	166	2	1092	0	100.00%	95%
SRR13622554_k141_10781:1531-2673	167	10	1143	1	100	100%
SRR17780061_k141_1614:5145-6287	167	10	1143	0	100.00%	100%
SRR5405989_k119_8320:236-1378	167	10	1143	0	100.00%	100%
SRR5405990_k119_2566:236-1378	167	10	1143	0	100.00%	100%
SRR5405993_k119_2090:236-1378	167	10	1143	0	100.00%	100%
SRR5405995_k119_191:236-1378	167	10	1143	0	100.00%	100%
SRR5405996_k119_6481:236-1378	167	10	1143	0	100.00%	100%
SRR5405997_k119_5169:236-1378	167	10	1143	0	100.00%	100%
SRR5405999_k119_5909:236-1378	167	10	1143	0	100.00%	100%
SRR5963248_k141_6207:19823-20965	167	10	1143	0	100.00%	100%
SRR13622787_k141_6492:1532-2674	168	4	1143	1	100	100%
SRR3132481_k141_1057:1-1140	168	4	1140	0	100.00%	99%
SRR17780591_k141_800:1504-2625	168	4	1122	0	100.00%	98%
SRR6257430_k119_1201:63-1097	168	4	1035	0	100.00%	90%
SRR3131720_k141_414:1908-3047	169	4	1140	1	100	100%
SRR3131784_k141_935:2-1135	169	4	1134	0	99.74%	99%
SRR17779978_k141_235:44-1150	169	4	1107	0	99.82%	97%
SRR17780018_k141_269:5728-6819	169	4	1092	0	99.91%	95%
S_ID094_T4_k141_1462:1448-2584	170	2	1137	1	100	100%
SRR13774608_k141_917:5055-6191	170	2	1137	0	100.00%	100%
SRR25947173_k141_987:1453-2580	171	1	1128	1	100	100%
SRR5963331_k141_2553:2-1117	172	4	1116	1	100	100%
SRR9865765_k141_1128:2061-3155	172	4	1095	0	99.82%	98%
SRR5963226_k141_8316:3135-4223	172	4	1089	0	99.54%	97%
SRR5963426_k141_13433:1-1083	172	4	1083	0	100.00%	97%
ERR4406856_k141_795:2643-3755	173	1	1113	1	100	100%
ERR4406888_k141_1694:128-1240	174	1	1113	1	100	100%
SRR21171299_k141_1056:16-1122	175	1	1107	1	100	100%
SRR13622753_k141_5982:3-1103	176	1	1101	1	100	100%
SRR17780423_k141_1190:894-1988	177	2	1095	1	100	100%
SRR21171078_k141_2116:2-1003	177	2	1002	0	100.00%	91%
SRR6257403_k119_672:3-1097	178	1	1095	1	100	100%
SRR3132033_k141_6551:3-1082	179	2	1080	1	100	100%
SRR3132419_k141_1581:3-998	179	2	996	0	99.30%	92%
SRR5405774_k141_3754:281-1360	180	2	1080	1	100	100%
SRR17780170_k141_531:3-1001	180	2	999	0	100.00%	92%
SRR17780141_k141_418:965-2041	181	1	1077	1	100	100%
SRR17779841_k141_299:3-1070	182	1	1068	1	100	100%
SRR5405742_k141_764:3-1070	183	1	1068	1	100	100%
SRR5405861_k141_764:1-1053	184	1	1053	1	100	100%
SRR13622921_k141_6108:321-1355	185	2	1035	1	100	100%
ERR4406616_k141_6279:366-1298	185	2	933	0	99.79%	90%
SRR17722691_k141_5831:1-1035	186	1	1035	1	100	100%
S_ID086_T4_k141_4155:802-1833	187	1	1032	1	100	100%
S_ID024_T2_k141_4199:2391-3419	188	3	1029	1	100	100%
S_ID032_T3_k141_1310:2391-3419	188	3	1029	0	100.00%	100%
S_ID056_T2_k141_41:790-1818	188	3	1029	0	100.00%	100%
SRR17780130_k141_1338:1030-2058	189	1	1029	1	100	100%
SRR1779146_k141_7291:1-1029	190	1	1029	1	100	100%
SRR6257429_k119_2012:1082-2110	191	2	1029	1	100	100%
SRR17722315_k141_1701:2-955	191	2	954	0	100.00%	92%
S_ID090_T4_k141_336:6793-7815	192	1	1023	1	100	100%
SRR17722153_k141_2468:1970-2989	193	6	1020	1	100	100%
SRR17722664_k141_360:1-1020	193	6	1020	0	99.51%	100%
SRR3132177_k141_514:3483-4499	193	6	1017	0	99.21%	99%
SRR9865834_k141_1348:1831-2781	193	6	951	0	99.89%	93%
SRR21171075_k141_118:1329-2261	193	6	933	0	99.68%	91%
SRR17722856_k141_3372:1-927	193	6	927	0	100.00%	90%
SRR17779931_k141_1391:1-1017	194	3	1017	1	100	100%
SRR17780694_k141_862:1-1017	194	3	1017	0	100.00%	100%
SRR17780004_k141_1592:2-1012	194	3	1011	0	99.70%	99%
ERR4407016_k141_1211:3-1016	195	1	1014	1	100	100%
SRR17722406_k141_2769:852-1847	196	2	996	1	100	100%
SRR9865742_k141_1060:3-908	196	2	906	0	99.56%	90%
SRR5963217_k141_8102:1-981	197	2	981	1	100	100%
SRR17780472_k141_649:1-978	197	2	978	0	100.00%	99%
S_ID024_T2_k141_4199:1418-2395	198	3	978	1	100	100%
S_ID032_T3_k141_1310:1418-2395	198	3	978	0	100.00%	100%
S_ID056_T2_k141_41:1814-2791	198	3	978	0	100.00%	100%
SRR17780495_k141_3127:505-1479	199	2	975	1	100	100%
SRR3131804_k141_142:50-1024	199	2	975	0	100.00%	100%
ERR4406938_k141_1613:146-1099	200	1	954	1	100	100%
SRR9865656_k141_3767:1-933	201	1	933	1	100	100%
SRR3132255_k141_4767:3-923	202	2	921	1	100	100%
SRR21171089_k141_1506:1-885	202	2	885	0	99.21%	96%
ERR4406712_k141_6981:2-916	203	4	915	1	100	100%
SRR17780442_k141_5183:3-914	203	4	912	0	99.78%	99%
SRR17722260_k141_903:1-909	203	4	909	0	99.89%	99%
SRR17722053_k141_3874:544-1443	203	4	900	0	99.78%	98%
SRR5963225_k141_2213:3-911	204	1	909	1	100	100%
SRR9865505_k141_9752:2646-3554	205	1	909	1	100	100%
ERR1600427_k141_1582:10676-11581	206	47	906	1	100	100%
S_ID094_T2_k141_488:425-1330	206	47	906	0	100.00%	100%
S_ID094_T3_k141_857:2437-3342	206	47	906	0	100.00%	100%
SRR17722106_k141_88:4455-5360	206	47	906	0	100.00%	100%
SRR17722241_k141_287:342-1247	206	47	906	0	100.00%	100%
SRR17722643_k141_261:4695-5600	206	47	906	0	100.00%	100%
SRR17780045_k141_1065:1861-2766	206	47	906	0	100.00%	100%
SRR17780076_k141_1909:4770-5675	206	47	906	0	100.00%	100%
SRR17780516_k141_2527:4455-5360	206	47	906	0	100.00%	100%
